#separator:tab
#html:true
#columns:deck	front	back
Anatomie::La langue, la région épiglottique, le voile	Triangle de faraboeuf ?	 Bord sup = nerf hypoglosse XII<br> Bord post= veine jugulaire interne<br> Bord ant= tronc thyro-lingo-facial<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::La langue, la région épiglottique, le voile	2 branches qui naissent du nerf hypoglosse xii ?	o anse cervicale (descendante) (AC) <br>innerve les infra-hyoïdiens<br>o nerf thyrohyoïdien (TH) innerve pas<br>les infra-hyoïdiens<br>NB: anse cervicale ascendante vient du plexus cervical<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Le nerf est le messager. Un déficit précis permet un diagnostic topographique sûr avant toute imagerie.</div>
Anatomie::La langue, la région épiglottique, le voile	Face antérieure, les muscles infra-hyoïdiens ?	o Muscle omohyoïdien (OH), entouré<br>par l'aponévrose cervicale moyenne.<br>Se continue par l’aponévrose cervicale<br>profonde.<br> Triangle cervical post est en arrière, il contient<br>le nerf accessoire XI qui se dirige vers le<br>trapèze.<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> L'action du muscle découle de son orientation et de ses insertions. Imagine la contraction.</div>
Anatomie::La langue, la région épiglottique, le voile	 paquet vasculo-nerveux du cou contient ?	o la carotide commune (CC)<br>o latéralement, la veine jugulaire interne<br>o les 2 éléments de la anse cervicale (AC)<br>o le rameau cardiaque supérieur (RCS)<br>o nerf vague X<br> Ganglions lymphatiques de la chaîne jugulo-carotidienne et de la chaîne accessoire<br>!! 3 rapports cardinaux pour le paquet vasculo-nerveux :<br>1)<br>2)<br>3)<br>Rapport externe : SCM qui assure la couverture du paquet vasculo-nerveux du cou.<br> quand on enlève le SCM, les vaisseaux sont découverts et n’ont plus de protection et peuvent éclater =<br>rupture carotidienne<br>Rapport interne : pharynx.  Cancer pharynx peut entraîner une rupture carotidienne dans la cavité orale.<br>Le malade va saigner du sang par la cavité orale.<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::La langue, la région épiglottique, le voile	Pour travailler sur ce paquet vasculo-nerveux du cou ?	 Travailler sur l’artère  par le triangle cervical ant, le long du bord antérieur du SCM.<br> Travailler sur la veine pour mettre une perfusion dans la veine (une voie centrale)<br> on l’aborde par voie postérieure, en passant derrière le SCM<br>Le TCA et son contenu<br>Vue antérieure<br>On à la ligne médiane, le rebord de la mandibule,<br>la tête étant en extension, la région cervicale, et en<br>dessous la région des épaules. Dans la partie<br>inferieure, les 2 sarments claviculaires, qui<br>prennent appui sur le manubrium sternal.<br>Dans les régions latérales, les 2 SCM, avec les<br>chefs sternaux, les chefs claviculaires appuyés<br>sur la clavicule. Entre eux, la fossette de Sédillot.<br>Le relief du trapèze, et le Triangle Cervical<br>Postérieur.<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::La langue, la région épiglottique, le voile	Contenu du triangle cervical antérieur ?	 Pharynx et Larynx<br> Plus bas, la Trachée et l’œsophage.<br> Glande thyroïde et parathyroïdes.<br> Vaisseaux, nerfs, lymphatiques<br>associés aux structures.<br>Description de l’appareil pharyngo-laryngé, en vue de profile.<br>Le larynx se dispose en dessous de l’arc mandibulaire,<br>qui dérive de B1. Elle surmonte l’os hyoïde situé en<br>dessous et en arrière d’elle qui lui dérive de B2.<br>En dessous, on a le cartilage thyroïde avec la<br>proéminence laryngée, qui dérive de B3 et B4, les 2 arcs<br>ayant fusionné dans sa partie moyenne.<br>En dessous, le cartilage cricoïde dérive de B5.<br>En dessous : éléments cartilagineux métamériques de la<br>trachée.<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Le contenu définit la fonction de la loge. Attention aux éléments nobles (nerfs/vaisseaux).</div>
Anatomie::La langue, la région épiglottique, le voile	Le nerf transverse du cou, avec ses branches, passe en dessous des veines: ?	o Branche suprahyoïdienne,<br>o Branche infrahyoïdienne.<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Vascularisation = survie tissulaire. Toute lésion ici est une urgence vitale ou fonctionnelle.</div>
Anatomie::La langue, la région épiglottique, le voile	Os hyoïde provient du 2e arc branchial. il possède ?	 un corps, qui est parcouru a sa face antérieur<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::La langue, la région épiglottique, le voile	Dans la fossette inferieure de l’os hyoïde, dans le plan superficiel ?	 muscles sternohyoïdien,<br> muscle omohyoïdien.<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Connaître les plans successifs est le guide indispensable du geste chirurgical.</div>
Anatomie::La langue, la région épiglottique, le voile	Résumé : rapports latéraux ?	 Lobes de la glande thyroïde dans<br>la partie basse.<br> Gros vaisseaux du cou.<br>On représente les pédicules vasculaires du larynx, il y en a 3 :<br>Le premier pédicule vient de l’Artère thyroïdienne supérieure, venant de la carotide<br>externe, vascularise le larynx en donnant naissance a :<br> artère laryngée supérieure, perfore la membrane thyrohyoïdienne. Vascularise la<br>partie supérieure du larynx.<br> détache artère laryngée inférieure, en descendant vers la glande thyroïde, celle-ci<br>perfore la membrane cricothyroïdienne. Vascularise la partie inférieure du larynx.<br>Le dernier pédicule du larynx vient de l’Artère thyroïdienne inferieure, elle fait une boucle sur le<br>pole inférieur de la glande thyroïde, et détache une artère :<br> artère laryngée postérieur ou dorsale, entre dans le larynx à sa face postérieure.<br>Quand on enlève le larynx, hémostase de ces pédicules vasculaires à 3 niveaux :<br> contre la corne de l’os hyoïde (pédicule laryngé supérieur)<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> L'anatomie de rapport explique les compressions et les douleurs projetées.</div>
Anatomie::La langue, la région épiglottique, le voile	Les nerfs qui sont associés aux vaisseaux ?	 nerf laryngé supérieur vient du nerf vague dans le triangle de faraboeuf : il détache contre la<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Le nerf est le messager. Un déficit précis permet un diagnostic topographique sûr avant toute imagerie.</div>
Anatomie::La langue, la région épiglottique, le voile	Grande corne de l’os hyoïde ?	o nerf laryngé interne, pour l’étage supérieur ou supraglottique. Il perfore la membrane<br>supérieure avec l’artère.<br>o dans la partie inférieure, il détache le nerf laryngé externe, qui se distribue dans l’étage<br>inférieur du larynx et innerve le muscle crico-thyroïdien. Il est a l’extérieur du larynx, il<br>passe sous les infra hyoïdiens, perfore la membrane cricothyroïdienne avec l’artère.<br>o Ce nerf peut être comprimé contre l’extrémité de l’os hyoïde, les malades ressentent une<br>douleur à la déglutition car le nerf vient frotter contre la corne, c’est ici le point<br>douloureux de Valex. Quand le malade a cette symptomatologie, avec parfois une<br>paralysie de la corde vocale lié à une atteinte du nerf laryngé externe, on coupe la partie<br>saillante de la corne de l’os hyoïde, et on fait ainsi disparaitre les symptômes.<br> L’essentiel de l’innervation du larynx est assurée par un nerf venant de la région cervicale<br>basse, en passant derrière la thyroïde, c’est le nerf laryngé récurrent, qui est le principal nerf<br>de la phonation. La compression du nerf laryngé récurrent est souvent le résultat d’une<br>Hypertrophie de la glande thyroïde, ou d’une intervention chirurgicale menée sur cette région<br>cervicale basse, et il en résulte une paralysie de la corde vocale, et une dysphonie.<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::La langue, la région épiglottique, le voile	Sur le coté postérieur, on retrouve les 2 cartilages aryténoïdes, ?	<br><br><br><br><br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::La langue, la région épiglottique, le voile	Divise en deux branches qui viennent rejoindre ?	o le pédicule laryngé inférieur.<br>o Le pédicule laryngé postérieur ou dorsal.<br>Le nerf laryngé récurrent vient de la région cervicale inferieure, et rejoint le nerf laryngé interne (branche du<br>nerf laryngé supérieur), formant la anse de Galien. C’est toutefois essentiellement le nerf laryngé récurrent qui<br>assure l’innervation des masses musculaires. Une compression du nerf laryngé supérieure n’entraine qu’une atteinte<br>modérée de la phonation, alors qu’une lésion faible du nerf laryngé récurrent entraine des lésions significatives de la<br>phonation.<br>Entre le larynx interne et externe, descend la muqueuse de la région pour former a l’intérieur du larynx, un<br>prolongement de la surface pharyngée, qui s’appelle le sinus pyriforme. Il à la forme d’une poire, c’est un diverticule<br>du pharynx, situé sous la région des vallécules : C’est un cul de sac de la lumière du pharynx qui borde l’ouverture<br>du larynx, soulevé par les plis arythéno épiglottiques. Le larynx et pharynx sont très proches l’un de l’autre.<br>Dans cette gouttière du sinus pyriforme vient stagner la fumée,<br>ou l’alcool, c’est un site très fréquent des cancers de la région.<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::La langue, la région épiglottique, le voile	Limites du sinus pyriforme ?	 pli arythéno-épiglottique au coté médial,<br> et par l’Armature laryngée supérieure latéralement.<br> Il est dans le pharynx, mais envoie un<br>prolongement<br>latéral sur les cotés latéraux de l’épiglotte et des<br>aryténoïdes.<br>Vue postérieure du cartilage thyroïde<br>Cette vue permet de comprendre<br>comment ces éléments sont mobilisés<br>dans la phonation : à droite en coupe,<br>à gauche en perspective.<br>En haut, on représente l’épiglotte qui<br>possède un bec supérieur, et un<br>pessiole dont la face laryngée est<br>perforé de multiples petits orifices.<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Délimiter une loge est crucial pour l'examen clinique et comprendre l'extension des infections.</div>
Anatomie::La langue, la région épiglottique, le voile	Séparée en 2 parties ?	 glotte vocale interligamentaire, limité par<br>le ligament vocal,<br> et glotte respiratoire, inter cartilagineuse, limité par les aryténoïdes.<br>Lors de la phonation, Les cartilages aryténoïdes dansent sur la partie postérieure du cricoïde, et se<br>mobilisent. la contraction du muscle cricoaryténoïdien médial ou postérieur provoque un mouvement<br>d'abduction de la corde vocale et élargit l’espace de la glotte vocale.<br>Le Déplacement inverse se fait sous l'effet du cricoaryténoïdien latéral, et provoque un mouvement<br>d’adduction de la corde vocale.<br>On règle la position avec les cricoaryténoïdiens.<br>On règle la tension des cordes vocales<br> en contractant le muscle vocal qui relâche la corde vocale<br> ou en contractant le muscle cricothyroïdien qui tire le cartilage thyroïde vers l’avant,<br>et ainsi, tend la corde vocale.<br>Avec ces différents éléments, On fait bouger les aryténoïdes, on règle la tension des cordes vocales, et<br>on engendre des sons avec une grande diversité. Les sons résonnent dans la glotte, font vibrer le<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
